"sa2_name_2021","age_group","pop_2021","pop2011_as21","abs_change","growth_rate","in_wslhd_2021","in_metro_2021"
"Bangalow","80_89",151,125,26,0.208,0,0
"Bangalow","90_99",44,41,3,0.0731707317073171,0,0
"Bangalow","100_plus",0,0,0,NA,0,0
"Brunswick Heads - Ocean Shores","0_9",959,944,15,0.0158898305084746,0,0
"Brunswick Heads - Ocean Shores","10_19",978,1003,-25,-0.0249252243270189,0,0
"Brunswick Heads - Ocean Shores","20_29",826,589,237,0.402376910016978,0,0
"Brunswick Heads - Ocean Shores","30_39",1266,963,303,0.314641744548287,0,0
"Brunswick Heads - Ocean Shores","40_49",1375,1186,189,0.159359190556492,0,0
"Brunswick Heads - Ocean Shores","50_59",1301,1337,-36,-0.0269259536275243,0,0
"Brunswick Heads - Ocean Shores","60_69",1370,888,482,0.542792792792793,0,0
"Brunswick Heads - Ocean Shores","70_79",777,493,284,0.57606490872211,0,0
"Brunswick Heads - Ocean Shores","80_89",257,304,-47,-0.154605263157895,0,0
"Brunswick Heads - Ocean Shores","90_99",60,34,26,0.764705882352941,0,0
"Brunswick Heads - Ocean Shores","100_plus",0,0,0,NA,0,0
"Byron Bay","0_9",974,855,119,0.139181286549708,0,0
"Byron Bay","10_19",923,872,51,0.0584862385321101,0,0
"Byron Bay","20_29",1514,1185,329,0.277637130801688,0,0
"Byron Bay","30_39",2095,1289,806,0.625290923196276,0,0
"Byron Bay","40_49",1527,1309,218,0.166539343009931,0,0
"Byron Bay","50_59",1290,1494,-204,-0.136546184738956,0,0
"Byron Bay","60_69",1418,949,469,0.494204425711275,0,0
"Byron Bay","70_79",836,347,489,1.40922190201729,0,0
"Byron Bay","80_89",253,296,-43,-0.14527027027027,0,0
"Byron Bay","90_99",81,59,22,0.372881355932203,0,0
"Byron Bay","100_plus",3,3,0,0,0,0
"Evans Head","0_9",539,575,-36,-0.0626086956521739,0,0
"Evans Head","10_19",632,590,42,0.0711864406779661,0,0
"Evans Head","20_29",442,385,57,0.148051948051948,0,0
"Evans Head","30_39",527,492,35,0.0711382113821138,0,0
"Evans Head","40_49",688,606,82,0.135313531353135,0,0
"Evans Head","50_59",772,805,-33,-0.0409937888198758,0,0
"Evans Head","60_69",965,726,239,0.329201101928375,0,0
"Evans Head","70_79",704,514,190,0.369649805447471,0,0
"Evans Head","80_89",311,253,58,0.229249011857708,0,0
"Evans Head","90_99",55,32,23,0.71875,0,0
"Evans Head","100_plus",0,0,0,NA,0,0
"Lennox Head - Skennars Head","0_9",1175,980,195,0.198979591836735,0,0
"Lennox Head - Skennars Head","10_19",1161,1092,69,0.0631868131868132,0,0
"Lennox Head - Skennars Head","20_29",749,595,154,0.258823529411765,0,0
"Lennox Head - Skennars Head","30_39",1162,888,274,0.308558558558559,0,0
"Lennox Head - Skennars Head","40_49",1357,1199,158,0.131776480400334,0,0
"Lennox Head - Skennars Head","50_59",1285,1180,105,0.0889830508474576,0,0
"Lennox Head - Skennars Head","60_69",1300,794,506,0.63727959697733,0,0
"Lennox Head - Skennars Head","70_79",774,405,369,0.911111111111111,0,0
"Lennox Head - Skennars Head","80_89",233,188,45,0.23936170212766,0,0
"Lennox Head - Skennars Head","90_99",48,17,31,1.82352941176471,0,0
"Lennox Head - Skennars Head","100_plus",0,0,0,NA,0,0
"Mullumbimby","0_9",936,947,-11,-0.0116156282998944,0,0
"Mullumbimby","10_19",1057,1007,50,0.0496524329692155,0,0
"Mullumbimby","20_29",681,389,292,0.750642673521851,0,0
"Mullumbimby","30_39",1045,788,257,0.326142131979695,0,0
"Mullumbimby","40_49",1257,1227,30,0.0244498777506112,0,0
"Mullumbimby","50_59",1380,1430,-50,-0.034965034965035,0,0
"Mullumbimby","60_69",1421,880,541,0.614772727272727,0,0
"Mullumbimby","70_79",825,391,434,1.10997442455243,0,0
"Mullumbimby","80_89",247,226,21,0.0929203539823009,0,0
"Mullumbimby","90_99",60,49,11,0.224489795918367,0,0
"Mullumbimby","100_plus",0,0,0,NA,0,0
"Casino","0_9",1529,1713.3684768,-184.3684768,-0.107605853204641,0,0
"Casino","10_19",1595,1631.4418368,-36.4418367999999,-0.0223371964467204,0,0
"Casino","20_29",1414,1209.2003776,204.7996224,0.169367812145811,0,0
"Casino","30_39",1218,1241.2884096,-23.2884096,-0.018761481554077,0,0
"Casino","40_49",1244,1374.4271648,-130.4271648,-0.0948956540879917,0,0
"Casino","50_59",1407,1504.4917216,-97.4917215999999,-0.0648004373838091,0,0
"Casino","60_69",1541,1375.3797952,165.6202048,0.120417796871821,0,0
"Casino","70_79",1441,1030.1961856,410.8038144,0.398762701844739,0,0
"Casino","80_89",731,620.0850976,110.9149024,0.178870453151171,0,0
"Casino","90_99",160,128.0108992,31.9891008,0.249893571562381,0,0
"Casino","100_plus",3,3,0,0,0,0
"Casino Surrounds","0_9",750,878.6315232,-128.6315232,-0.146399849998007,0,0
"Casino Surrounds","10_19",957,1053.5581632,-96.5581632000001,-0.0916495800352602,0,0
"Casino Surrounds","20_29",595,477.7996224,117.2003776,0.24529190084182,0,0
"Casino Surrounds","30_39",691,687.7115904,3.28840960000002,0.00478166959217214,0,0
"Casino Surrounds","40_49",874,1018.5728352,-144.5728352,-0.141936668840783,0,0
"Casino Surrounds","50_59",1163,1172.5082784,-9.50827840000011,-0.00810934862905622,0,0
"Casino Surrounds","60_69",1266,905.6202048,360.3797952,0.397937008571477,0,0
"Casino Surrounds","70_79",761,467.8038144,293.1961856,0.626750309798243,0,0
"Casino Surrounds","80_89",281,202.9149024,78.0850976,0.384816968475155,0,0
"Casino Surrounds","90_99",50,25.9891008,24.0108992,0.923883415004493,0,0
"Casino Surrounds","100_plus",0,0,0,NA,0,0
"Goonellabah","0_9",1635,1653,-18,-0.0108892921960073,0,0
"Goonellabah","10_19",1648,1716,-68,-0.0396270396270396,0,0
"Goonellabah","20_29",1583,1592,-9,-0.00565326633165829,0,0
"Goonellabah","30_39",1598,1464,134,0.0915300546448087,0,0
"Goonellabah","40_49",1555,1564,-9,-0.00575447570332481,0,0
"Goonellabah","50_59",1617,1731,-114,-0.0658578856152513,0,0
"Goonellabah","60_69",1734,1377,357,0.259259259259259,0,0
"Goonellabah","70_79",1325,911,414,0.454445664105379,0,0
"Goonellabah","80_89",700,571,129,0.225919439579685,0,0
"Goonellabah","90_99",200,133,67,0.503759398496241,0,0
"Goonellabah","100_plus",12,0,12,NA,0,0
"Kyogle","0_9",756,929,-173,-0.186221743810549,0,0
"Kyogle","10_19",888,1015,-127,-0.12512315270936,0,0
"Kyogle","20_29",546,580,-34,-0.0586206896551724,0,0
"Kyogle","30_39",682,688,-6,-0.00872093023255814,0,0
"Kyogle","40_49",805,1013,-208,-0.20533070088845,0,0
"Kyogle","50_59",1145,1388,-243,-0.17507204610951,0,0
"Kyogle","60_69",1461,991,470,0.474268415741675,0,0
"Kyogle","70_79",891,534,357,0.668539325842697,0,0
"Kyogle","80_89",362,307,55,0.179153094462541,0,0
"Kyogle","90_99",74,59,15,0.254237288135593,0,0
"Kyogle","100_plus",4,3,1,0.333333333333333,0,0
"Lismore","0_9",1490,1903,-413,-0.217025748817656,0,0
"Lismore","10_19",1949,2153,-204,-0.0947515095215978,0,0
"Lismore","20_29",1955,2242,-287,-0.128010704727922,0,0
"Lismore","30_39",1832,1870,-38,-0.0203208556149733,0,0
"Lismore","40_49",1872,2126,-254,-0.119473189087488,0,0
"Lismore","50_59",2114,2129,-15,-0.00704556129638328,0,0
"Lismore","60_69",2008,1355,653,0.481918819188192,0,0
"Lismore","70_79",1214,961,253,0.263267429760666,0,0
"Lismore","80_89",599,688,-89,-0.129360465116279,0,0
"Lismore","90_99",184,139,45,0.323741007194245,0,0
"Lismore","100_plus",3,3,0,0,0,0
"Lismore Surrounds","0_9",1583,1849.30268,-266.30268,-0.144001673106319,0,0
"Lismore Surrounds","10_19",1993,2242.3542,-249.3542,-0.111201968003093,0,0
"Lismore Surrounds","20_29",1151,902.173558,248.826442,0.275807730999804,0,0
"Lismore Surrounds","30_39",1501,1546.253092,-45.2530919999999,-0.0292662903855328,0,0
"Lismore Surrounds","40_49",2203,2411.359191,-208.359191,-0.0864073638542388,0,0
"Lismore Surrounds","50_59",2599,2929.40411,-330.40411,-0.11278884632957,0,0
"Lismore Surrounds","60_69",2811,1859.34132,951.65868,0.511825703954129,0,0
"Lismore Surrounds","70_79",1482,706.19642,775.80358,1.09856628839891,0,0
"Lismore Surrounds","80_89",382,288.118818,93.881182,0.325841896241571,0,0
"Lismore Surrounds","90_99",80,35.021574,44.978426,1.28430623934835,0,0
"Lismore Surrounds","100_plus",0,0,0,NA,0,0
"Kingscliff - Fingal Head","0_9",1689,1262,427,0.338351822503962,0,0
"Kingscliff - Fingal Head","10_19",1824,1373,451,0.328477785870357,0,0
"Kingscliff - Fingal Head","20_29",1015,908,107,0.11784140969163,0,0
"Kingscliff - Fingal Head","30_39",1500,1167,333,0.285347043701799,0,0
"Kingscliff - Fingal Head","40_49",2083,1614,469,0.290582403965304,0,0
"Kingscliff - Fingal Head","50_59",1948,1579,369,0.233692210259658,0,0
"Kingscliff - Fingal Head","60_69",2346,1375,971,0.706181818181818,0,0
"Kingscliff - Fingal Head","70_79",1594,1000,594,0.594,0,0
"Kingscliff - Fingal Head","80_89",642,564,78,0.138297872340426,0,0
"Kingscliff - Fingal Head","90_99",163,77,86,1.11688311688312,0,0
"Kingscliff - Fingal Head","100_plus",4,3,1,0.333333333333333,0,0
"Murwillumbah","0_9",1011,1119.1519968,-108.1519968,-0.0966374514893775,0,0
"Murwillumbah","10_19",1260,1076.1760808,183.8239192,0.170812121250038,0,0
"Murwillumbah","20_29",801,752.0885756,48.9114244,0.0650341276105404,0,0
"Murwillumbah","30_39",969,842.1228284,126.8771716,0.150663498626515,0,0
"Murwillumbah","40_49",1154,1091.1988268,62.8011732,0.0575524566720511,0,0
"Murwillumbah","50_59",1244,1073.2693394,170.7306606,0.159075317194326,0,0
"Murwillumbah","60_69",1293,929.1614966,363.8385034,0.391577249736846,0,0
"Murwillumbah","70_79",1024,654.0778716,369.9221284,0.565562824339401,0,0
"Murwillumbah","80_89",558,554.0266262,3.97337379999999,0.00717181018402106,0,0
"Murwillumbah","90_99",179,147.0034788,31.9965212,0.21765825857449,0,0
"Murwillumbah","100_plus",5,3,2,0.666666666666667,0,0
"Murwillumbah Surrounds","0_9",1031,1135.8480032,-104.8480032,-0.0923081282923542,0,0
"Murwillumbah Surrounds","10_19",1274,1315.8239192,-41.8239192000001,-0.0317853464963826,0,0
"Murwillumbah Surrounds","20_29",786,661.9114244,124.0885756,0.187470061741995,0,0
"Murwillumbah Surrounds","30_39",1042,917.8771716,124.1228284,0.13522814624928,0,0
"Murwillumbah Surrounds","40_49",1244,1485.8011732,-241.8011732,-0.162741272225023,0,0
"Murwillumbah Surrounds","50_59",1719,2012.7306606,-293.7306606,-0.145936396930744,0,0
"Murwillumbah Surrounds","60_69",1905,1206.8385034,698.1614966,0.578504493047814,0,0
"Murwillumbah Surrounds","70_79",1002,581.9221284,420.0778716,0.721879872062964,0,0
"Murwillumbah Surrounds","80_89",292,198.9733738,93.0266262,0.467533039337749,0,0
"Murwillumbah Surrounds","90_99",50,25.9965212,24.0034788,0.923334265201607,0,0
"Murwillumbah Surrounds","100_plus",0,0,0,NA,0,0
"Pottsville","0_9",1858,1765,93,0.0526912181303116,0,0
"Pottsville","10_19",1742,1678,64,0.0381406436233611,0,0
"Pottsville","20_29",1058,933,125,0.133976420150054,0,0
"Pottsville","30_39",1655,1611,44,0.0273122284295469,0,0
"Pottsville","40_49",1929,1803,126,0.0698835274542429,0,0
"Pottsville","50_59",1815,1742,73,0.0419058553386912,0,0
"Pottsville","60_69",2036,1313,723,0.550647372429551,0,0
"Pottsville","70_79",1313,865,448,0.517919075144509,0,0
"Pottsville","80_89",556,376,180,0.478723404255319,0,0
"Pottsville","90_99",126,62,64,1.03225806451613,0,0
"Pottsville","100_plus",5,4,1,0.25,0,0
"Tweed Heads","0_9",1854,1795,59,0.0328690807799443,0,0
"Tweed Heads","10_19",1802,1845,-43,-0.0233062330623306,0,0
"Tweed Heads","20_29",1998,1866,132,0.0707395498392283,0,0
"Tweed Heads","30_39",2430,1845,585,0.317073170731707,0,0
"Tweed Heads","40_49",2208,2107,101,0.0479354532510679,0,0
"Tweed Heads","50_59",2498,2527,-29,-0.0114760585674713,0,0
"Tweed Heads","60_69",3140,2533,607,0.239636794315041,0,0
"Tweed Heads","70_79",2788,2035,753,0.37002457002457,0,0
"Tweed Heads","80_89",1459,1430,29,0.0202797202797203,0,0
"Tweed Heads","90_99",373,213,160,0.751173708920188,0,0
"Tweed Heads","100_plus",16,3,13,4.33333333333333,0,0
"Banora Point","0_9",1611,1565.21199,45.78801,0.0292535517824649,0,0
"Banora Point","10_19",1871,1904.244993,-33.244993,-0.0174583591513742,0,0
"Banora Point","20_29",1480,1271.806938,208.193062,0.163698636781615,0,0
"Banora Point","30_39",1629,1392.518859,236.481141,0.169822576887628,0,0
"Banora Point","40_49",1851,1815.876936,35.1230640000001,0.0193422050270482,0,0
"Banora Point","50_59",1926,1827.428316,98.571684,0.0539401097908784,0,0
"Banora Point","60_69",2153,2019.758793,133.241207,0.0659688708680374,0,0
"Banora Point","70_79",2155,1836.66942,318.33058,0.173319475205288,0,0
"Banora Point","80_89",1305,1209.429486,95.570514,0.0790211542767033,0,0
"Banora Point","90_99",332,203.881857,128.118143,0.628394036061777,0,0
"Banora Point","100_plus",15,1.732707,13.267293,7.65697431821999,0,0
"Terranora - North Tumbulgum","0_9",416,322.548265,93.451735,0.289729461108712,0,0
"Terranora - North Tumbulgum","10_19",498,392.4138855,105.5861145,0.2690682424896,0,0
"Terranora - North Tumbulgum","20_29",300,262.085343,37.914657,0.144665308506016,0,0
"Terranora - North Tumbulgum","30_39",338,286.9608365,51.0391635,0.177861077220549,0,0
"Terranora - North Tumbulgum","40_49",455,374.203596,80.796404,0.215915626850363,0,0
"Terranora - North Tumbulgum","50_59",475,376.584026,98.415974,0.261338684610058,0,0
"Terranora - North Tumbulgum","60_69",445,416.2181855,28.7818145,0.0691507855799828,0,0
"Terranora - North Tumbulgum","70_79",280,378.48837,-98.48837,-0.260215049672464,0,0
"Terranora - North Tumbulgum","80_89",102,249.231021,-147.231021,-0.590741154167964,0,0
"Terranora - North Tumbulgum","90_99",18,42.0145895,-24.0145895,-0.571577392181828,0,0
"Terranora - North Tumbulgum","100_plus",0,0.3570645,-0.3570645,-1,0,0
"Tweed Heads South","0_9",699,822.239745,-123.239745,-0.149882982122203,0,0
"Tweed Heads South","10_19",765,1000.3411215,-235.3411215,-0.235260868959489,0,0
"Tweed Heads South","20_29",765,668.107719,96.892281,0.14502493871052,0,0
"Tweed Heads South","30_39",822,731.5203045,90.4796955,0.123687196299826,0,0
"Tweed Heads South","40_49",763,953.919468,-190.919468,-0.200142123527769,0,0
"Tweed Heads South","50_59",924,959.987658,-35.987658,-0.0374876257002879,0,0
"Tweed Heads South","60_69",1185,1061.0230215,123.9769785,0.116846643275214,0,0
"Tweed Heads South","70_79",1358,964.84221,393.15779,0.40748402788058,0,0
"Tweed Heads South","80_89",877,635.339493,241.660507,0.380364371588026,0,0
"Tweed Heads South","90_99",249,107.1035535,141.8964465,1.3248528350649,0,0
"Tweed Heads South","100_plus",7,0.9102285,6.0897715,6.69037664718255,0,0
"Griffith (NSW)","0_9",2727,2638,89,0.033737680060652,0,0
"Griffith (NSW)","10_19",2429,2514,-85,-0.0338106603023071,0,0
"Griffith (NSW)","20_29",2812,2483,329,0.132501006846557,0,0
"Griffith (NSW)","30_39",3158,2261,897,0.396727111897391,0,0
"Griffith (NSW)","40_49",2478,2345,133,0.0567164179104478,0,0
"Griffith (NSW)","50_59",2419,2111,308,0.145902415916627,0,0
"Griffith (NSW)","60_69",2057,1494,563,0.376840696117805,0,0
"Griffith (NSW)","70_79",1338,1182,156,0.131979695431472,0,0
"Griffith (NSW)","80_89",908,757,151,0.199471598414795,0,0
"Griffith (NSW)","90_99",229,118,111,0.940677966101695,0,0
"Griffith (NSW)","100_plus",7,0,7,NA,0,0
"Griffith Surrounds","0_9",1641,1957,-316,-0.161471640265713,0,0
"Griffith Surrounds","10_19",1717,1829,-112,-0.0612356478950246,0,0
"Griffith Surrounds","20_29",1444,1283,161,0.125487139516758,0,0
"Griffith Surrounds","30_39",1462,1544,-82,-0.0531088082901554,0,0
"Griffith Surrounds","40_49",1604,1934,-330,-0.170630816959669,0,0
"Griffith Surrounds","50_59",1879,1821,58,0.0318506315211422,0,0
"Griffith Surrounds","60_69",1657,1206,451,0.373963515754561,0,0
"Griffith Surrounds","70_79",886,762,124,0.162729658792651,0,0
"Griffith Surrounds","80_89",394,333,61,0.183183183183183,0,0
"Griffith Surrounds","90_99",73,26,47,1.80769230769231,0,0
"Griffith Surrounds","100_plus",0,0,0,NA,0,0
"Leeton","0_9",1318,1338,-20,-0.0149476831091181,0,0
"Leeton","10_19",1673,1925,-252,-0.130909090909091,0,0
"Leeton","20_29",1158,1004,154,0.153386454183267,0,0
"Leeton","30_39",1264,1065,199,0.186854460093897,0,0
"Leeton","40_49",1107,1276,-169,-0.132445141065831,0,0
"Leeton","50_59",1268,1245,23,0.0184738955823293,0,0
"Leeton","60_69",1158,962,196,0.203742203742204,0,0
"Leeton","70_79",818,701,117,0.166904422253923,0,0
"Leeton","80_89",473,326,147,0.450920245398773,0,0
"Leeton","90_99",94,47,47,1,0,0
"Leeton","100_plus",0,3,-3,-1,0,0
"Narrandera","0_9",740,880,-140,-0.159090909090909,0,0
"Narrandera","10_19",776,815,-39,-0.0478527607361963,0,0
"Narrandera","20_29",566,510,56,0.109803921568627,0,0
"Narrandera","30_39",579,640,-61,-0.0953125,0,0
"Narrandera","40_49",656,756,-100,-0.132275132275132,0,0
"Narrandera","50_59",759,903,-144,-0.159468438538206,0,0
"Narrandera","60_69",809,766,43,0.0561357702349869,0,0
"Narrandera","70_79",644,496,148,0.298387096774194,0,0
"Narrandera","80_89",286,303,-17,-0.0561056105610561,0,0
"Narrandera","90_99",80,59,21,0.355932203389831,0,0
"Narrandera","100_plus",7,0,7,NA,0,0
"Tumbarumba","0_9",422,407,15,0.0368550368550369,0,0
"Tumbarumba","10_19",365,414,-49,-0.118357487922705,0,0
"Tumbarumba","20_29",312,282,30,0.106382978723404,0,0
"Tumbarumba","30_39",363,385,-22,-0.0571428571428571,0,0
"Tumbarumba","40_49",433,463,-30,-0.0647948164146868,0,0
"Tumbarumba","50_59",449,526,-77,-0.14638783269962,0,0
"Tumbarumba","60_69",567,458,109,0.237991266375546,0,0
"Tumbarumba","70_79",395,300,95,0.316666666666667,0,0
"Tumbarumba","80_89",184,132,52,0.393939393939394,0,0
"Tumbarumba","90_99",28,23,5,0.217391304347826,0,0
"Tumbarumba","100_plus",0,0,0,NA,0,0
"Tumut","0_9",845,873,-28,-0.0320733104238259,0,0
"Tumut","10_19",822,858,-36,-0.041958041958042,0,0
"Tumut","20_29",748,687,61,0.0887918486171761,0,0
"Tumut","30_39",772,773,-1,-0.00129366106080207,0,0
"Tumut","40_49",746,804,-58,-0.0721393034825871,0,0
"Tumut","50_59",818,797,21,0.0263488080301129,0,0
"Tumut","60_69",825,682,143,0.209677419354839,0,0
"Tumut","70_79",676,463,213,0.460043196544276,0,0
"Tumut","80_89",340,295,45,0.152542372881356,0,0
"Tumut","90_99",83,72,11,0.152777777777778,0,0
"Tumut","100_plus",0,0,0,NA,0,0
"Tumut Surrounds","0_9",496,600,-104,-0.173333333333333,0,0
"Tumut Surrounds","10_19",628,578,50,0.0865051903114187,0,0
"Tumut Surrounds","20_29",316,350,-34,-0.0971428571428571,0,0
"Tumut Surrounds","30_39",470,475,-5,-0.0105263157894737,0,0
"Tumut Surrounds","40_49",575,676,-101,-0.149408284023669,0,0
"Tumut Surrounds","50_59",711,724,-13,-0.0179558011049724,0,0
"Tumut Surrounds","60_69",778,635,143,0.225196850393701,0,0
"Tumut Surrounds","70_79",534,405,129,0.318518518518519,0,0
"Tumut Surrounds","80_89",183,192,-9,-0.046875,0,0
"Tumut Surrounds","90_99",38,23,15,0.652173913043478,0,0
"Tumut Surrounds","100_plus",0,0,0,NA,0,0
"Cootamundra","0_9",812,911,-99,-0.108671789242591,0,0
"Cootamundra","10_19",882,969,-87,-0.0897832817337461,0,0
"Cootamundra","20_29",628,590,38,0.0644067796610169,0,0
"Cootamundra","30_39",633,659,-26,-0.039453717754173,0,0
"Cootamundra","40_49",792,931,-139,-0.149301825993555,0,0
"Cootamundra","50_59",958,1060,-102,-0.0962264150943396,0,0
"Cootamundra","60_69",1269,1082,187,0.172828096118299,0,0
"Cootamundra","70_79",1078,766,312,0.407310704960835,0,0
"Cootamundra","80_89",526,413,113,0.273607748184019,0,0
"Cootamundra","90_99",123,56,67,1.19642857142857,0,0
"Cootamundra","100_plus",4,3,1,0.333333333333333,0,0
"Gundagai","0_9",454,511.8210048,-57.8210048,-0.112971144712191,0,0
"Gundagai","10_19",473,479.832192,-6.83219200000002,-0.0142387111867643,0,0
"Gundagai","20_29",370,292.8975672,77.1024328,0.263240263608444,0,0
"Gundagai","30_39",403,376.8682008,26.1317992,0.0693393582810343,0,0
"Gundagai","40_49",421,477.8328912,-56.8328912,-0.118938842944179,0,0
"Gundagai","50_59",473,513.8203056,-40.8203056,-0.0794447108358887,0,0
"Gundagai","60_69",531,460.8388344,70.1611656,0.152246643213886,0,0
"Gundagai","70_79",371,294.896868,76.103132,0.258066938845888,0,0
"Gundagai","80_89",185,153.9461616,31.0538384,0.201718822198942,0,0
"Gundagai","90_99",32,20.9926584,11.0073416,0.524342433924424,0,0
"Gundagai","100_plus",5,4.998252,0.00174800000000008,0.000349722262903128,0,0
"Junee","0_9",668,738,-70,-0.0948509485094851,0,0
"Junee","10_19",680,731,-51,-0.0697674418604651,0,0
"Junee","20_29",836,755,81,0.107284768211921,0,0
"Junee","30_39",885,760,125,0.164473684210526,0,0
"Junee","40_49",787,799,-12,-0.0150187734668335,0,0
"Junee","50_59",804,815,-11,-0.0134969325153374,0,0
"Junee","60_69",835,661,174,0.263237518910741,0,0
"Junee","70_79",574,356,218,0.612359550561798,0,0
"Junee","80_89",222,175,47,0.268571428571429,0,0
"Junee","90_99",42,18,24,1.33333333333333,0,0
"Junee","100_plus",0,0,0,NA,0,0
