sa2_name_2021,in_wslhd,in_metro,pop_size,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_0_19,age_20_39,age_40_59,age_60_plus,australia,overseas,english,non_english,prop_age_0_9,prop_age_10_19,prop_age_20_29,prop_age_30_39,prop_age_40_49,prop_age_50_59,prop_age_0_19,prop_age_20_39,prop_age_40_59,prop_age_60_plus,prop_australia,prop_overseas,prop_english,prop_non_english
Pemulwuy - Greystanes (North),1,1,10893,1550,1551,1182,1454,1764,1265,3101,2636,3029,2126,6427,4069,5701,4594,0.14229321582667767,0.14238501790140456,0.1085100523271826,0.13348021665289636,0.1619388598182319,0.11612962452951436,0.28467823372808226,0.24199026898007894,0.2780684843477463,0.19517121086936565,0.5900119342697145,0.37354264206371063,0.5233636280179932,0.4217387312953273
South Wentworthville,1,1,7305,1053,929,1037,1166,1038,818,1982,2203,1856,1269,3612,3179,2719,3980,0.14414784394250513,0.1271731690622861,0.14195756331279946,0.1596167008898015,0.14209445585215605,0.11197809719370294,0.2713210130047912,0.301574264202601,0.254072553045859,0.17371663244353183,0.4944558521560575,0.4351813826146475,0.37221081451060917,0.5448323066392882
North Parramatta,1,1,22878,2857,1968,3574,5404,3278,2248,4825,8978,5526,3554,9182,12194,9110,12048,0.12487979718506863,0.08602150537634409,0.15621994929626715,0.23620945886878222,0.14328175539819915,0.0982603374420841,0.2109013025614127,0.3924294081650494,0.24154209284028325,0.15534574700585715,0.4013462715272314,0.5330011364629775,0.3981991432817554,0.5266194597429845
North Rocks,1,1,8451,1041,1140,785,1036,1266,1077,2181,1821,2343,2090,4883,3360,4734,3437,0.12318068867589635,0.13489527866524673,0.09288841557212164,0.12258904271683825,0.14980475683351083,0.12744053958111465,0.2580759673411431,0.2154774582889599,0.2772452964146255,0.24730801088628565,0.57780144361614,0.39758608448704297,0.5601703940362087,0.4066974322565377
Northmead,1,1,20275,2979,1783,3209,4784,2765,1693,4762,7993,4458,3057,9081,10193,8862,10164,0.14692971639950678,0.08794081381011097,0.15827373612823675,0.23595561035758322,0.13637484586929716,0.08350184956843404,0.23487053020961776,0.39422934648582,0.2198766954377312,0.15077681874229346,0.44789149198520345,0.5027373612823675,0.43709001233045625,0.5013070283600494
Toongabbie - Constitution Hill,1,1,22853,2798,2732,3051,3334,3057,2696,5530,6385,5753,5191,11845,9873,11233,10323,0.12243469128779591,0.11954666783354483,0.13350544786242508,0.14588894237080471,0.13376799544917517,0.11797138231304424,0.24198135912134075,0.27939439023322976,0.2517393777622194,0.22714742046996017,0.5183126941758194,0.432022053997287,0.4915328403273093,0.4517131230035444
Winston Hills,1,1,11199,1587,1537,961,1358,1748,1359,3124,2319,3107,2650,7685,3330,7797,3191,0.14170908116796144,0.13724439682114475,0.0858112331458166,0.12126082685954102,0.15608536476471113,0.12135012054647737,0.2789534779891062,0.20707206000535763,0.2774354853111885,0.23662827038128403,0.6862219841057238,0.2973479774979909,0.6962228770425931,0.2849361550138405
Pendle Hill - Girraween,1,1,13939,2143,1639,1603,2700,2150,1357,3782,4303,3507,2340,4871,8268,3571,9266,0.15374130138460435,0.11758375780185092,0.11500107611736854,0.19370112633617906,0.15424348948992037,0.09735275127340555,0.2713250591864553,0.3087022024535476,0.25159624076332593,0.16787430949135518,0.3494511801420475,0.5931558935361216,0.2561876748690724,0.6647535691226056
Wentworthville - Westmead,1,1,21568,3309,2110,3535,5421,2856,1743,5419,8956,4599,2603,6037,14078,4681,15126,0.15342173590504452,0.09783011869436202,0.1639002225519288,0.25134458456973297,0.13241839762611277,0.08081416913946587,0.2512518545994065,0.41524480712166173,0.21323256676557864,0.12068805637982195,0.27990541543026703,0.6527262611275965,0.21703449554896143,0.701316765578635
Parramatta - North,1,1,12062,1545,556,3199,4136,1268,571,2101,7335,1839,796,2249,9052,2381,8786,0.1280882109102968,0.04609517492953076,0.26521306582656273,0.3428950422815453,0.10512352843641187,0.04733874979273752,0.17418338583982756,0.6081081081081081,0.1524622782291494,0.065992372740839,0.1864533244901343,0.7504559774498425,0.19739678328635385,0.7284032498756425
Parramatta - South,1,1,9867,1253,617,2425,2659,1177,725,1870,5084,1902,993,2411,6887,2071,7127,0.1269889530759096,0.06253167122732341,0.2457687240295936,0.2694841390493564,0.11928651059085842,0.07347724739029086,0.189520624303233,0.51525286307895,0.19276375798114928,0.10063849194283978,0.24434985304550522,0.6979831762440458,0.20989155771764467,0.7223066788284179
Rosehill - Harris Park,1,1,9034,1172,529,2255,2493,988,634,1701,4748,1622,960,2224,6289,1970,6408,0.12973212309054682,0.05855656409121098,0.24961257471773302,0.2759574939118884,0.10936462253708214,0.07017932255922073,0.1882886871817578,0.5255700686296214,0.17954394509630286,0.10626522027894621,0.24618109364622537,0.6961478857648882,0.21806508744742084,0.7093203453619659
Pennant Hills - Cheltenham,0,1,21737,2520,3057,2089,2194,3197,3102,5577,4283,6299,5586,13170,8080,13715,7367,0.1159313612734048,0.14063578230666604,0.09610341813497723,0.1009338915213691,0.14707641348852188,0.14270598518654828,0.2565671435800708,0.19703730965634633,0.28978239867507016,0.2569811841560473,0.6058793761788656,0.3717164282099646,0.6309518332796614,0.3389152136909417
Epping (East) - North Epping,1,1,14404,1730,1778,1983,2505,2037,1634,3508,4488,3671,2744,6145,7895,5949,7997,0.12010552624271036,0.12343793390724798,0.13767009164121077,0.1739100249930575,0.1414190502638156,0.1134407109136351,0.24354346014995834,0.31158011663426827,0.2548597611774507,0.19050263815606777,0.4266176062204943,0.548111635656762,0.41301027492363235,0.5551930019439044
Epping (NSW) - West,1,1,18690,2222,2357,2445,3195,2742,2055,4579,5640,4797,3676,7099,11115,5814,12265,0.11888710540395933,0.12611021936864633,0.13081861958266452,0.1709470304975923,0.14670947030497591,0.10995184590690209,0.24499732477260566,0.3017656500802568,0.256661316211878,0.19668271803103263,0.37982878544676296,0.5947030497592295,0.3110754414125201,0.6562332798287854
Gladesville - Huntleys Point,0,1,15456,1720,1678,1866,2354,2278,2026,3398,4220,4304,3534,10165,4829,10887,3937,0.11128364389233955,0.10856625258799171,0.12072981366459627,0.15230331262939958,0.14738612836438925,0.13108178053830227,0.21984989648033126,0.27303312629399584,0.2784679089026915,0.22864906832298137,0.6576733954451346,0.31243530020703936,0.7043866459627329,0.2547230848861284
Hunters Hill - Woolwich,0,1,9844,987,1543,806,813,1289,1415,2530,1619,2704,3001,6805,2662,7349,1744,0.10026412027631044,0.1567452255180821,0.08187728565623731,0.08258837870784234,0.13094270621698498,0.14374238114587565,0.2570093457943925,0.16446566436407964,0.2746850873628606,0.3048557496952458,0.6912840308817554,0.2704185290532304,0.7465461194636327,0.17716375457131248
Macquarie Park - Marsfield,0,1,23818,2410,1877,5059,5347,2798,2042,4287,10406,4840,4287,8824,13992,9141,13491,0.1011839785036527,0.07880594508355025,0.21240238475102863,0.22449408010748173,0.11747417919220757,0.08573347888151818,0.17998992358720295,0.43689646485851036,0.20320765807372576,0.17998992358720295,0.37047611050466034,0.5874548660676799,0.38378537240742294,0.5664203543538501
North Ryde - East Ryde,0,1,15622,1863,1646,2037,2733,2169,1935,3509,4770,4104,3235,8204,6839,8207,6582,0.11925489694021252,0.10536422993214697,0.13039303546280887,0.17494558955319423,0.13884265779029573,0.12386378184611445,0.2246191268723595,0.30533862501600306,0.2627064396364102,0.20707975931378825,0.5251568301113814,0.4377800537703239,0.5253488669824606,0.42132889514786837
West Ryde - Meadowbank,0,1,20102,2311,1634,3136,4435,2787,2137,3945,7571,4924,3666,8903,10588,8540,10752,0.11496368520545219,0.08128544423440454,0.1560043776738633,0.22062481345139787,0.1386429211023779,0.10630783006666003,0.19624912943985673,0.37662919112526116,0.24495075116903792,0.18236991344144862,0.44289125460153217,0.526713759824893,0.4248333499154313,0.5348721520246742
Putney,0,1,4163,416,586,490,404,507,675,1002,894,1182,1084,2747,1278,2745,1275,0.09992793658419409,0.14076387220754263,0.1177035791496517,0.09704539995195773,0.12178717271198655,0.1621426855632957,0.24069180879173674,0.21474897910160942,0.2839298582752822,0.2603891424453519,0.6598606773961085,0.3069901513331732,0.6593802546240691,0.3062695171751141
Denistone,0,1,6969,816,895,700,776,980,1004,1711,1476,1984,1796,3904,2908,3637,3135,0.11708996986655187,0.12842588606686756,0.10044482709140479,0.11135026546132874,0.14062275792796672,0.14406658057110058,0.24551585593341943,0.21179509255273354,0.2846893384990673,0.2577127277945186,0.5601951499497776,0.4172765102597216,0.5218826230449132,0.4498493327593629
Eastwood,1,1,18974,2061,1789,2734,3141,2454,2402,3850,5875,4856,4394,7148,11144,5702,12492,0.10862232528723516,0.09428691894170971,0.14409191525245071,0.1655423210709392,0.12933487930852747,0.1265942869189417,0.20290924422894488,0.3096342363233899,0.2559291662274692,0.23158005691999578,0.376726046168441,0.5873300305681459,0.30051649625803734,0.6583746178981764
Ryde - North,0,1,20291,2329,2156,2554,3322,2886,2592,4485,5876,5478,4446,10446,9108,10072,9360,0.11477995170272534,0.10625400423833227,0.12586861169976837,0.16371790448967521,0.14223054556207185,0.12774136316593562,0.22103395594105762,0.2895865161894436,0.26997190872800747,0.21911192154157016,0.5148095214627174,0.44886895668030163,0.49637770440096596,0.4612882558769898
Ryde - South,0,1,11972,1624,752,2048,3450,1494,910,2376,5498,2404,1694,4994,6481,4750,6546,0.13564984964918142,0.06281323087203475,0.17106582024724357,0.28817240227196794,0.1247911794186435,0.07601069161376545,0.19846308052121617,0.4592382225192115,0.20080187103240896,0.1414968259271634,0.4171399933177414,0.5413464751085867,0.39675910457734714,0.5467758102238557
Ashcroft - Busby - Miller,0,1,17962,2826,2942,2455,2277,2044,2201,5768,4732,4245,3225,9599,6627,6740,9309,0.15733214564079723,0.16379022380581226,0.13667743013027503,0.12676762053223473,0.11379579111457522,0.12253646587239728,0.3211223694466095,0.26344505066250973,0.2363322569869725,0.17954570760494376,0.5344059681549939,0.3689455517202984,0.37523661062242514,0.5182607727424563
Austral - Greendale,0,1,12533,1889,1617,1797,2147,1500,1339,3506,3944,2839,2244,7215,4515,5800,5633,0.15072209367270406,0.12901938881353228,0.1433814729115136,0.1713077475464773,0.11968403414984441,0.10683794781776111,0.2797414824862363,0.3146892204579909,0.22652198196760553,0.17904731508816724,0.5756802042607516,0.3602489427910317,0.46277826537939837,0.4494534429107157
Badgerys Creek,0,1,25,0,0,8,3,4,0,0,11,4,3,16,10,19,6,0,0,0.32,0.12,0.16,0,0,0.44,0.16,0.12,0.64,0.4,0.76,0.24
Cecil Hills,0,1,6906,708,1141,1022,703,901,1104,1849,1725,2005,1328,3646,3039,2617,3990,0.10251954821894005,0.16521865044888503,0.14798725745728353,0.10179554011004924,0.13046626122212568,0.15986099044309296,0.26773819866782506,0.24978279756733276,0.29032725166521867,0.19229655372140167,0.5279467130031856,0.44005212858384013,0.37894584419345495,0.577758470894874
Green Valley,0,1,12919,1600,1887,1936,1505,1623,1821,3487,3441,3444,2553,5783,6606,3547,8646,0.12384859509249942,0.1460639368372165,0.1498568000619243,0.11649508475888226,0.1256289186469541,0.1409551822896509,0.2699125319297159,0.2663518848208066,0.266584100936605,0.1976159145444694,0.4476352658874526,0.511339886988157,0.27455685424568466,0.6692468457310937
Hinchinbrook,0,1,13038,1817,2050,1874,1679,1730,1836,3867,3553,3566,2052,6536,6020,4435,7919,0.13936186531676636,0.15723270440251572,0.14373370148795828,0.1287774198496702,0.132689062739684,0.140819144040497,0.2965945697192821,0.27251112133762845,0.273508206780181,0.1573861021629084,0.5013038809633379,0.4617272587820218,0.3401595336708084,0.6073784322748887
Hoxton Park - Carnes Hill - Horningsea Park,0,1,13263,1986,2303,1732,1899,1983,1649,4289,3631,3632,1698,6902,5871,5118,7444,0.14973987785568876,0.1736409560431275,0.13058885621654226,0.14318027595566613,0.14951368468672246,0.1243308452084747,0.3233808338988163,0.2737691321722084,0.27384452989519714,0.12802533363492422,0.5203950840684611,0.44266003166704365,0.38588554625650306,0.5612606499283722
West Hoxton - Middleton Grange,0,1,17194,2816,2934,2179,2613,2679,1984,5750,4792,4663,1988,9726,6895,7541,8818,0.16377806211469118,0.1706409212515994,0.12673025474002558,0.15197161800628126,0.15581016633709432,0.11538908921716878,0.33441898336629056,0.27870187274630687,0.2711992555542631,0.11562172850994533,0.5656624403861812,0.401011980923578,0.4385832267069908,0.5128533209259044
Cobbitty - Bringelly,0,1,4761,694,614,649,701,608,491,1308,1350,1099,1011,3714,834,3876,638,0.14576769586221383,0.12896450325561856,0.136315900021004,0.14723797521529092,0.12770426381012392,0.10312959462297837,0.27473219911783237,0.2835538752362949,0.23083385843310228,0.2123503465658475,0.7800882167611847,0.1751732829237555,0.81411468178954,0.13400546103759714
Gledswood Hills - Gregory Hills,0,1,14299,3154,1617,2101,3488,1826,1057,4771,5589,2883,1050,9509,4385,8716,4985,0.22057486537520107,0.11308483110707042,0.14693335198265614,0.24393314217777468,0.1277012378488006,0.07392125323449192,0.3336596964822715,0.3908664941604308,0.20162249108329253,0.07343170851108469,0.6650115392684803,0.30666480173438704,0.6095531156024897,0.3486257780264354
Leppington - Catherine Field,0,1,12559,2248,1449,1743,2502,1519,1152,3697,4245,2671,1951,7527,4595,6469,5558,0.17899514292539215,0.1153754279799347,0.13878493510629827,0.19921968309578789,0.12094912015287841,0.09172704833187356,0.29437057090532687,0.33800461820208616,0.21267616848475196,0.155346763277331,0.5993311569392468,0.36587307906680466,0.5150887809538977,0.4425511585317302
Oran Park,0,1,17624,4017,2205,2469,4164,2263,1150,6222,6633,3413,1356,10964,5996,9946,6815,0.22792782569223785,0.1251134816159782,0.14009305492510213,0.2362687244666364,0.12840444847934634,0.06525192918747164,0.3530413073082161,0.37636177939173854,0.19365637766681798,0.07694053563322742,0.6221062187925556,0.34021788470267816,0.5643440762596459,0.3866886064457558
Bonnyrigg Heights - Bonnyrigg,0,1,17154,1891,2544,2499,2062,2069,2298,4435,4561,4367,3783,7235,9174,4234,11877,0.11023667949166376,0.1483036026582721,0.14568030779993005,0.12020519995336365,0.12061326804243908,0.13396292409933544,0.25854028214993585,0.26588550775329367,0.2545761921417745,0.220531654424624,0.42176751778010957,0.5348023784540049,0.24682289844934127,0.692374956278419
Bossley Park - Abbotsbury,0,1,19690,2100,2686,2534,2165,2381,2676,4786,4699,5057,5152,8969,9850,6750,11716,0.10665312341289995,0.13641442356526157,0.12869476891823262,0.10995429151853733,0.12092432706957847,0.13590655154900966,0.2430675469781615,0.23864906043676992,0.2568308786185881,0.2616556627729812,0.4555104113763332,0.500253936008126,0.34281361097003554,0.5950228542407313
Cabramatta - Lansvale,0,1,24101,2340,2918,3609,2954,3051,3553,5258,6563,6604,5681,7419,15233,3600,18699,0.09709140699556035,0.12107381436454918,0.14974482386622961,0.12256752831832704,0.12659225758267292,0.1474212688270196,0.21816522136010955,0.2723123521845567,0.27401352640969256,0.2357163603169993,0.3078295506410522,0.6320484627193892,0.14937139537778515,0.775859922824779
Cabramatta West - Mount Pritchard,0,1,18249,2227,2651,2583,2237,2352,2447,4878,4820,4799,3763,8058,9014,4948,11954,0.12203408405940051,0.14526823387582882,0.14154200230149597,0.12258205929092005,0.12888377445339472,0.13408953915283028,0.26730231793522935,0.264124061592416,0.262973313606225,0.20620307962080114,0.44155844155844154,0.49394487369170914,0.2711381445558661,0.6550495917584526
Canley Vale - Canley Heights,0,1,22261,2448,3006,3344,2840,2816,3068,5454,6184,5884,4731,7953,13071,3800,16917,0.10996810565563092,0.13503436503301738,0.15021786981716903,0.12757737747630385,0.1264992587934055,0.1378195049638381,0.2450024706886483,0.2777952472934729,0.2643187637572436,0.21252414536633574,0.3572615785454382,0.5871703876735097,0.17070212479223754,0.7599389066079691
Edensor Park,0,1,10279,1152,1322,1439,1259,1174,1443,2474,2698,2617,2479,4498,5417,2884,6766,0.11207315886759413,0.12861173265881895,0.13999416285630897,0.1224827317832474,0.11421344488763499,0.14038330576904368,0.24068489152641306,0.26247689463955637,0.25459675065667864,0.24117132016733145,0.4375912053701722,0.52699678957097,0.28057204008172,0.6582352368907481
Fairfield,0,1,18248,1990,2236,2377,2395,2356,2582,4226,4772,4938,4318,5026,11976,2885,13722,0.10905304690925033,0.12253397632617273,0.13026085050416483,0.13124725997369574,0.12911003945637878,0.14149495835160017,0.23158702323542307,0.2615081104778606,0.270604997807979,0.2366286716352477,0.27542744410346337,0.6562911003945638,0.15809951775537046,0.7519728189390618
Fairfield - West,0,1,21249,2668,3166,2889,2595,2670,2796,5834,5484,5466,4476,7386,12681,4332,15218,0.1255588498282272,0.14899524683514517,0.13595933926302414,0.12212339404207256,0.1256529719045602,0.13158266271353947,0.2745540966633724,0.25808273330509673,0.2572356346180997,0.21064520683326274,0.34759282789778345,0.5967810249894112,0.20386841733728647,0.7161748788178267
Greenfield Park - Prairiewood,0,1,8855,967,1209,1184,1000,1035,1189,2176,2184,2224,2268,3433,5078,1946,6344,0.10920383963862225,0.1365330321852061,0.1337097684923772,0.11293054771315642,0.11688311688311688,0.13427442123094296,0.24573687182382833,0.2466403162055336,0.25115753811405983,0.25612648221343876,0.38769057029926596,0.5734613212874082,0.21976284584980238,0.7164313946922642
Horsley Park - Kemps Creek,0,1,4344,424,582,573,381,526,647,1006,954,1173,1205,2852,1241,2421,1642,0.09760589318600368,0.13397790055248618,0.1319060773480663,0.08770718232044199,0.1210865561694291,0.14894106813996316,0.23158379373848986,0.21961325966850828,0.27002762430939226,0.27739410681399634,0.6565377532228361,0.2856813996316759,0.5573204419889503,0.3779926335174954
Smithfield - Wetherill Park,0,1,19510,2400,2613,2530,2433,2331,2356,5013,4963,4687,4839,8328,10262,6179,12093,0.1230138390568939,0.13393131727319324,0.12967708867247565,0.1247052793439262,0.1194771911840082,0.12075858534085085,0.25694515633008713,0.25438236801640185,0.24023577652485906,0.24802665299846233,0.42685802152742186,0.5259866735007689,0.31670937980522806,0.6198359815479242
St Johns Park - Wakeley,0,1,11197,1172,1385,1421,1359,1265,1373,2557,2780,2638,3226,4312,6490,2355,8315,0.10467089398946146,0.12369384656604447,0.12690899348039653,0.12137179601679021,0.11297669018487094,0.12262213092792712,0.22836474055550593,0.24828078949718674,0.23559882111279806,0.28811288738054835,0.3851031526301688,0.5796195409484683,0.2103241939805305,0.7426096275788158
