sa2,in_wslhd,pop_size,bachelor_above,adv_diploma,high_school_below,managers_professionals,everyone_else,one_family,multi_family,non_family,neg_nil_income,very_low_income,low_income,middle_income,high_income,very_high_income,employed,unemployed,not_in_labour_force,prop_bachelor_above,prop_adv_diploma,prop_high_school_below,prop_managers_professionals,prop_everyone_else,prop_one_family,prop_multi_family,prop_non_family,prop_neg_nil_income,prop_very_low_income,prop_low_income,prop_middle_income,prop_high_income,prop_very_high_income,prop_employed,prop_unemployed,prop_not_in_labour_force
Wellington,0,8771,666,437,4178,913,2127,1866,49,1020,60,1138,491,562,148,308,3113,196,3168,0.0925642807505212,0.060736622654621264,0.5806810284920083,0.2936635574139595,0.6841428111933098,0.22503617945007237,0.005909310178485287,0.12301013024602026,0.0075,0.14225,0.061375,0.07025,0.0185,0.0385,0.4326615705350938,0.027241139680333565,0.4403057678943711
Wentworth - Buronga,0,6504,605,421,3314,883,1788,1640,27,598,58,756,334,478,126,362,2732,129,1774,0.11543598549895058,0.08032818164472429,0.6323220759397061,0.32439382806759737,0.65686994856723,0.2680614579928081,0.0044132069303694016,0.09774436090225563,0.009853890587835541,0.12844036697247707,0.056744818212708124,0.08120965001698946,0.021406727828746176,0.061501868841318384,0.5212745659225339,0.024613623354321695,0.3384850219423774
Wentworth Falls,0,6439,1885,602,2277,1196,1349,1743,28,807,46,767,416,550,174,542,2591,115,2370,0.35141685309470544,0.1122296793437733,0.42449664429530204,0.46053138236426644,0.5194455140546784,0.28719723183391005,0.00461361014994233,0.1329708353929807,0.00771941600939755,0.12871287128712872,0.06981037086759523,0.09229736532975331,0.029199530122503776,0.09095485819768417,0.4830350484712901,0.021439224459358686,0.441834451901566
Wentworth Point - Sydney Olympic Park,1,20412,9680,1866,4415,6470,5109,5780,72,3468,320,1269,1513,3072,772,2123,11820,747,4099,0.5498437943765976,0.10599261573416643,0.2507810281170122,0.5474236399018529,0.4322700736102885,0.31060239668977374,0.0038690955989037564,0.18636143801386426,0.01761726491962123,0.06986346619687293,0.08329663069808413,0.1691257432283638,0.04250165161858621,0.1168795419511121,0.6714001704061346,0.04243112752059074,0.23283158193694972
Wentworth-Balranald Region,0,3646,248,184,1907,640,974,810,28,349,21,372,186,292,77,153,1649,56,775,0.08389715832205684,0.06224627875507442,0.6451285520974289,0.3890577507598784,0.59209726443769,0.24552894816611096,0.008487420430433464,0.10578963322218854,0.006756756756756757,0.11969111969111969,0.059845559845559844,0.09395109395109395,0.024774774774774775,0.04922779922779923,0.5578484438430311,0.018944519621109608,0.2621786197564276
Wentworthville - Westmead,1,21577,8421,1231,5143,4801,4822,5218,168,1777,124,1281,794,1880,653,2038,9856,789,5058,0.49477085781433605,0.07232667450058754,0.30217391304347824,0.48642350557244174,0.4885511651469098,0.2515789981196664,0.00809989875126561,0.08567571476785112,0.0061282989028368096,0.06330928140753188,0.039240881684293766,0.0929129188494613,0.032272412770584166,0.1007215577740437,0.5790834312573443,0.046357226792009404,0.2971797884841363
West Hoxton - Middleton Grange,0,17193,2614,1375,7456,2435,4837,3862,265,400,68,578,507,1094,480,1547,7406,395,4526,0.20356670041274044,0.10707888793707655,0.5806401370609766,0.32860998650472334,0.6527665317139001,0.22594044345638564,0.015503422453635991,0.02340139238284678,0.00401227283455275,0.03410431909369837,0.02991503422232712,0.064550389426481,0.028321925890960584,0.09127920698607506,0.5767463593178102,0.03076084417101472,0.35246476131142435
West Pennant Hills,1,12700,4970,1006,3775,3741,2482,3371,199,394,71,455,352,604,268,1976,6306,259,3727,0.47270306258322237,0.09568194787901844,0.3590450827468138,0.591743119266055,0.3925972793419804,0.2677734530145365,0.0158074509492414,0.03129716419096036,0.005662333519419411,0.03628678523008214,0.028072414068107506,0.04816971050322992,0.021373315256400034,0.1575883244277853,0.5997717329275252,0.02463382157123835,0.35447974129731785
West Ryde - Meadowbank,0,20106,8138,1728,5573,5463,4982,5208,160,2693,208,1592,1119,1999,613,2204,10653,586,5081,0.48048650882682886,0.10202515203400839,0.32904292377634764,0.5127651586258682,0.4676177961329078,0.27005444646098004,0.008296603577910292,0.13964220897070262,0.010902610336513262,0.08344690219100534,0.0586539469546074,0.10478037530139428,0.032131250655204946,0.11552573645036167,0.6289779772096593,0.03459880734486627,0.2999940957666647
West Wallsend - Barnsley - Killingworth,0,7245,589,485,4264,762,2819,1970,76,533,34,635,384,657,238,465,3639,143,1899,0.10071819425444596,0.0829343365253078,0.7291381668946648,0.21009098428453268,0.7772263578715192,0.27537042214145935,0.01062342745317305,0.07450377411238468,0.004794134235758601,0.0895375070501974,0.05414551607445008,0.09263959390862944,0.03355893965031021,0.0655668358714044,0.6222640218878249,0.02445280437756498,0.3247264021887825
West Wyalong,0,5516,460,284,2998,900,1585,1420,10,712,52,716,323,484,132,299,2538,73,1411,0.10386091668548204,0.06412282682321066,0.6769022352675548,0.3561535417491096,0.627225959635932,0.29194078947368424,0.002055921052631579,0.14638157894736842,0.011040339702760084,0.15201698513800424,0.06857749469214437,0.10276008492569003,0.02802547770700637,0.06348195329087049,0.5730413185820727,0.016482275908783022,0.31858207270264166
Wetherill Park Industrial,0,39,4,0,16,0,9,3,0,4,0,6,6,3,0,0,11,0,19,0.11764705882352941,0,0.47058823529411764,0,0.5,0.07692307692307693,0,0.10256410256410256,0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0,0,0.3235294117647059,0,0.5588235294117647
Wickham - Carrington - Tighes Hill,0,9161,2917,773,3583,2543,2775,2267,22,1652,65,895,544,986,314,980,5403,259,1923,0.36966163984285894,0.09795970092510455,0.4540615891521987,0.47110040755835497,0.5140792886254169,0.259649524682167,0.0025197571870347038,0.18921085786278777,0.007535358219336889,0.10375608625086946,0.06306515186645027,0.11430558775794111,0.03640157662879666,0.11361001623000232,0.6847040932708148,0.03282220250918768,0.24369534913192245
Wiley Park,0,10125,2244,665,3582,767,2266,2099,107,886,117,1042,623,671,165,297,3120,382,3557,0.28973531310522915,0.08586184635248548,0.46249193027759844,0.24702093397745573,0.7297906602254428,0.21449008788064583,0.010933987328837115,0.09053750255466994,0.012237213680577345,0.108984415856082,0.06516054805982638,0.07018094341596068,0.01725760903671164,0.031063696266080954,0.4028405422853454,0.049322143318269854,0.4592640413169787
Williamtown - Medowie - Karuah,0,15016,1511,1181,8016,1762,4993,3930,158,1058,82,1270,740,1219,431,1042,6889,322,4115,0.1273064285112478,0.0995029067318224,0.6753728199511332,0.255732946298984,0.7246734397677794,0.26800327332242224,0.0107746863066012,0.0721494817239498,0.005653612796469939,0.08756205184776614,0.05102040816326531,0.0840457804743519,0.029715940430226146,0.07184225041367899,0.5804195804195804,0.027129497009015083,0.34670149127980454
Willoughby,0,12990,4925,964,3446,3901,2361,3409,67,1027,71,696,432,754,265,2087,6339,225,3278,0.48426745329400195,0.09478859390363815,0.33883972468043266,0.6160770688566014,0.37286797220467466,0.26952877925363694,0.005297280202403542,0.08119860847564832,0.005647919815448254,0.05536552382467584,0.03436480789117811,0.05997931747673216,0.021080264099912496,0.16601702330761275,0.6233038348082596,0.022123893805309734,0.32232055063913473
Windang - Primbee,0,4236,429,271,2477,404,1130,1048,31,738,51,787,237,300,105,244,1566,87,1741,0.11824696802646086,0.074696802646086,0.6827453142227122,0.2591404746632457,0.7248236048749198,0.2621310655327664,0.0077538769384692344,0.18459229614807404,0.013147718484145398,0.202887342098479,0.06109822119102862,0.07733952049497293,0.027068832173240527,0.06290281000257798,0.4316427783902977,0.023980154355016537,0.4798787210584344
Windsor - Bligh Park,0,15257,1676,1111,8091,1890,5392,3848,145,1511,88,1353,776,1399,503,1075,7408,302,3802,0.13793103448275862,0.09143280388445395,0.665871121718377,0.25537089582488853,0.7285501959194703,0.2569959260001336,0.009684098043144327,0.1009149802978695,0.005975013579576317,0.09186583378598588,0.052688756110809344,0.09498913633894622,0.03415263443780554,0.07299022270505161,0.6096617562340548,0.024853921487943378,0.3128960579376183
Wingham,0,5407,421,307,3092,439,1506,1364,51,718,41,867,384,434,100,143,1990,152,1964,0.09488393058372774,0.06919089474870407,0.6968672526481857,0.2198297446169254,0.7541311967951928,0.2583822693691987,0.00966092062890699,0.13601060806971016,0.007922705314009662,0.16753623188405797,0.07420289855072464,0.08386473429951691,0.01932367149758454,0.027632850241545895,0.4485012395762903,0.03425738111336488,0.4426414243858463
Winston Hills,1,11200,2936,946,4214,2519,2670,2988,103,592,64,642,367,725,275,1401,5269,194,3179,0.33393994540491356,0.10759781619654231,0.47929936305732485,0.4786243587307619,0.5073152194565836,0.2700894874807918,0.009310313658139745,0.05351170568561873,0.005801831202973439,0.058199619254827306,0.03326987580455081,0.06572386909618348,0.024929743450276494,0.12700571117759044,0.599294813466788,0.022065514103730664,0.36157870791628755
Wollangambe - Wollemi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wolli Creek,0,10727,5518,959,2356,3148,3135,2691,34,1901,180,540,603,1435,405,1247,6436,437,2347,0.5590678824721378,0.09716312056737589,0.2387031408308004,0.48950396516871403,0.48748250660861453,0.2644457547169811,0.0033411949685534592,0.186812106918239,0.01805416248746239,0.05416248746238716,0.060481444332999,0.14393179538615847,0.040621865596790374,0.12507522567703108,0.6520770010131712,0.044275582573454916,0.23779128672745695
Wollongong - East,0,16007,5431,1375,6394,3836,4455,3830,41,3922,149,2162,1278,1984,491,1411,8409,463,5079,0.36787915735284155,0.09313825103298788,0.43310980153085415,0.4564493098524512,0.5301047120418848,0.25829511734556243,0.002765039115187483,0.26449959536012946,0.01026736493936053,0.14898015435501655,0.08806504961411246,0.13671444321940462,0.03383406835722161,0.09722987872105844,0.5695996748628328,0.0313621892569261,0.34403576508839667
Wollongong - West,0,16538,4598,1217,6776,3224,4725,3822,76,2642,111,1842,974,1447,448,1314,8083,531,4699,0.3249240336371988,0.08600098932937601,0.47883541799166135,0.3991086902698688,0.5849220103986135,0.2398343373493976,0.004769076305220884,0.16578815261044177,0.007106274007682458,0.1179257362355954,0.06235595390524968,0.09263764404609474,0.028681177976952625,0.08412291933418695,0.5711963818811392,0.03752384990460038,0.33206133842131297
Woolgoolga - Arrawarra,0,14467,2114,1201,7119,2004,4118,3630,160,1573,85,1894,966,1207,380,713,6218,382,4640,0.17725976857286602,0.10070434345128292,0.5969310749622673,0.32213470503134545,0.6619514547500401,0.2617914322803981,0.011539016298860522,0.11344295398817252,0.006218905472636816,0.1385718466491074,0.07067603160667252,0.08830845771144279,0.027802165642376354,0.05216564237635353,0.5213818547710883,0.03203085695119906,0.3890659064229415
Woollahra,0,7454,3684,492,1488,2796,978,1843,19,1225,55,426,245,619,111,1468,3865,125,1955,0.5844835792479771,0.0780580675868634,0.23607805806758686,0.7247278382581649,0.2534992223950233,0.2673339135480128,0.0027560197272991005,0.17769074557586306,0.008084668528590327,0.06261943260326326,0.03601352344553873,0.09098926943995296,0.016316331030427754,0.2157871527267382,0.6132000634618435,0.019831826114548628,0.31016976043154054
Woolooware - Burraneer,0,8946,2293,954,3544,2292,2516,2395,67,825,46,496,353,645,208,1376,4885,122,2202,0.30961382662705916,0.12881447475020255,0.47853092087496624,0.4697683951629432,0.5156794425087108,0.2749397313741247,0.00769142463551831,0.09470784066123292,0.005320379366180893,0.0573675688179505,0.04082812861438816,0.07460097154753643,0.02405736756881795,0.15914873930141105,0.6596003240615717,0.01647312989467999,0.2973264920334864
Woonona - Bulli - Russell Vale,0,20757,4547,1753,8724,4142,5355,5450,95,2025,104,1968,855,1460,538,2240,9616,381,5992,0.27401470410991924,0.10564059298541642,0.5257321923586838,0.43118884030814075,0.5574640849469081,0.2676817288801572,0.004666011787819254,0.09945972495088409,0.005158218430711239,0.0976093641503819,0.042406507290943356,0.07241345104652316,0.02668386072810237,0.11110008927685745,0.5794865614077377,0.022960106062432203,0.3610943714595637
Woronora Heights,0,3536,767,414,1542,805,1186,985,30,94,12,118,97,171,88,545,2021,47,791,0.2641184573002755,0.14256198347107438,0.53099173553719,0.39792387543252594,0.5862580326248147,0.2810271041369472,0.008559201141226819,0.026818830242510697,0.003427592116538132,0.03370465581262497,0.027706369608683234,0.04884318766066838,0.025135675521279634,0.15566980862610683,0.6959366391184573,0.01618457300275482,0.27238292011019283
Woy Woy - Blackwall,0,14333,2079,1103,7430,1825,3675,3659,80,2348,118,2303,884,1208,344,863,5629,349,5439,0.17106887188348555,0.09075948325516334,0.611371677775035,0.3251960085531005,0.6548467569493942,0.26502969723308706,0.0057945820657685065,0.17007098363030568,0.008689248895434463,0.1695876288659794,0.06509572901325479,0.08895434462444772,0.02533136966126657,0.06354933726067746,0.4631778161770756,0.028717189171398008,0.44754381634164403
Wyoming,0,11415,1706,891,5496,1515,3204,2929,58,1333,64,1436,623,917,375,657,4798,282,3665,0.18397498112800603,0.09608540925266904,0.5926884503396959,0.3158223889931207,0.6679174484052532,0.2624551971326165,0.005197132616487455,0.11944444444444445,0.0058171241592437735,0.13052172332303216,0.05662606798763861,0.08334848209416469,0.03408471187056899,0.05971641519723687,0.5174161544268305,0.030410870268521514,0.3952334735252885
Wyong,0,9116,881,613,4971,843,2602,2226,81,1174,76,1281,573,680,212,414,3506,264,3120,0.1180490419402385,0.0821385501808924,0.6660860243869757,0.24037639007698888,0.7419446820644425,0.24969153112731352,0.009085810431856422,0.13168816601233876,0.00873663639498793,0.14725830555236233,0.06586964018852742,0.0781699045867341,0.024370617312334752,0.04759167720427635,0.4697842690606995,0.03537451427040064,0.4180624413774621
Yagoona - Birrong,0,22486,3337,1485,10066,2154,4807,4758,336,1459,193,1997,958,1430,448,1093,7146,660,8501,0.18922597108023817,0.08420754182024383,0.5707967110859087,0.3011744966442953,0.6721196868008948,0.21563562202583278,0.015227736233854521,0.06612281894402901,0.008900571850212138,0.09209555432577016,0.04418004058291828,0.06594724220623502,0.020660394761114184,0.0504058291828076,0.40521689821377943,0.037425574142330595,0.48205273603629145
Yarramundi - Londonderry,0,7502,513,369,3721,783,2325,1368,169,284,35,312,214,366,189,567,3168,100,2703,0.08140272929228816,0.0585528403681371,0.5904474769914313,0.2470031545741325,0.7334384858044164,0.18434173292009162,0.02277321115752594,0.038269774962943,0.00477815699658703,0.0425938566552901,0.029215017064846416,0.04996587030716724,0.025802047781569967,0.0774061433447099,0.5026975563313234,0.015867978419549348,0.4289114566804189
Yass,0,6758,1087,506,3263,1021,2132,1754,37,730,35,639,358,604,196,577,3216,107,1854,0.19952276064610866,0.09287812041116006,0.598935389133627,0.31737643767485235,0.6627292508548337,0.2686064318529862,0.005666156202143951,0.11179173047473201,0.0054322520564954214,0.09917740183144498,0.055564178177867456,0.09374514977494956,0.03042061151637436,0.08955455533136737,0.5903083700440529,0.019640234948604993,0.34030837004405284
Yass Surrounds,0,12720,3031,1078,5054,3218,3462,3296,142,739,50,606,469,821,307,1706,6827,186,2589,0.29779917469050893,0.10591471801925723,0.4965612104539202,0.47081199707388444,0.5065106071689832,0.26901730329742085,0.01158994449885733,0.06031668299053216,0.004153513872736335,0.05034058813756438,0.038959960126266825,0.06820069779033062,0.025502575178601095,0.14171789333776375,0.670760463745333,0.018274710159166832,0.2543721752800157
Yennora Industrial,1,7,0,0,3,0,5,0,0,3,0,0,0,0,0,0,8,0,4,0,0,0.42857142857142855,NA,NA,0,0,0.42857142857142855,0,0,0,0,0,0,1.1428571428571428,0,0.5714285714285714
Young,0,11002,991,638,5958,1204,3221,2745,54,1408,93,1607,692,846,212,457,4523,231,3404,0.1129602188532999,0.07272312777841103,0.6791291462441582,0.2667848437846222,0.7137159317527144,0.2606590067419998,0.00512771816541639,0.13370050327604216,0.008991588513970802,0.15537078217151698,0.06690515324373973,0.08179445035289568,0.020496954461954944,0.04418447259015759,0.5155591017895816,0.026330787643907443,0.3880086629431209
Young Surrounds,0,7678,783,487,4067,1259,1928,1957,37,1000,51,1145,480,562,180,340,3260,129,2375,0.12319068596601636,0.07662051604782882,0.6398678414096917,0.38678955453149,0.5923195084485408,0.2802119129438717,0.005297823596792669,0.143184421534937,0.007551080840983121,0.1695291679005034,0.07106899615042937,0.08320994965946106,0.026650873556411016,0.05034053893988748,0.512901195720579,0.020295783511642542,0.3736626809314034
Zetland,0,12618,6497,1009,3071,4565,3159,3185,33,2840,401,720,714,1635,439,1923,7873,501,2622,0.5603277274687365,0.08702026735661923,0.26485554118154375,0.5808627051787759,0.4019595368367477,0.2766197672398819,0.0028660760812923396,0.2466562445718256,0.03555910259820874,0.06384676775738228,0.0633147113594041,0.1449853684490556,0.03892879311873725,0.17052407555200852,0.6789995687796464,0.043208279430789136,0.2261319534282018
